Date,AAPL,MSFT,AMZN,NFLX,META,GOOG,INTC,AMD,NVDA,GE,GS,BAC,JPM,MS
2019-05-01,50.7983,122.2006,95.576,378.81,193.03,58.404,44.699,26.81,44.8171,61.9369,184.015,27.1441,100.5208,41.816
2019-05-02,50.4677,120.6048,95.041,379.06,192.53,58.1305,44.514,28.29,45.4926,62.8567,184.2487,27.3594,100.739,42.027
2019-05-03,51.0951,123.1753,98.123,385.03,195.47,59.27,45.5707,28.22,45.4479,64.3898,186.5227,27.5478,101.3587,42.2468
2019-05-06,50.3061,122.4586,97.5275,378.67,193.88,59.4695,45.3803,27.42,44.6632,63.9606,185.543,27.3325,100.4597,41.9391
2019-05-07,48.95,119.9454,96.05,370.46,189.77,58.705,44.7246,26.66,42.9894,61.9982,182.1275,26.8391,98.8187,41.06
2019-05-08,48.9596,119.9359,95.8885,364.37,189.54,58.3135,43.626,27.09,43.1905,62.3048,180.6174,26.7315,98.2949,40.9018
2019-05-09,48.4336,119.9263,94.9935,362.75,188.65,58.119,41.3047,27.21,42.2642,61.569,181.2286,26.6508,98.2164,40.8315
2019-05-10,47.7626,121.4839,94.499,361.04,188.34,58.2135,40.9326,27.96,41.924,62.1209,181.6061,26.5342,98.2077,40.7348
2019-05-13,44.9867,117.8718,91.134,345.26,181.54,56.6015,39.6568,26.24,39.3488,60.5265,175.2425,25.3411,95.5366,38.8361
2019-05-14,45.6988,119.1905,92.006,345.61,180.73,56.022,40.02,27.32,40.2403,63.286,176.42,25.673,96.296,38.6866
2019-05-15,46.2463,120.869,93.5575,354.99,186.27,58.2105,40.4187,27.58,39.6294,62.9181,176.5278,25.377,95.9294,38.5899
2019-05-16,46.0428,123.6601,95.3785,359.31,186.99,58.949,40.339,28.01,39.7809,62.1209,178.9906,25.6461,97.1602,38.924
2019-05-17,45.7812,122.8352,93.45,354.45,185.3,58.115,39.772,27.5,38.872,61.3237,177.4536,25.4757,96.6888,38.5724
2019-05-20,44.3496,121.0608,92.9485,348.11,182.72,56.9425,38.5936,26.68,37.6849,60.5878,177.2828,25.4757,97.1951,38.5636
2019-05-21,45.1998,121.713,92.876,354.27,184.82,57.4815,39.391,27.35,38.5069,61.0784,178.9636,25.7358,97.5268,39.0207
2019-05-22,44.2745,122.4516,92.984,359.73,185.32,57.571,38.9834,27.41,37.7967,60.7104,175.7369,25.5564,96.7325,38.2295
2019-05-23,43.5188,121.0225,90.774,352.21,180.87,57.0385,39.453,26.36,36.5848,58.6254,172.5461,24.9016,94.8296,37.5439
2019-05-24,43.3516,121.08,91.164,354.39,181.06,56.6735,39.4884,26.44,36.0459,57.9509,173.4718,25.2783,95.7636,37.7636
2019-05-28,43.1724,121.0033,91.8215,354.78,184.31,56.7075,38.6025,29.03,35.5939,57.3989,170.2721,25.0271,94.7249,37.0692
2019-05-29,42.9665,119.8331,90.9595,349.19,182.19,55.823,39.1872,28.09,34.8514,57.4603,169.7845,24.8926,94.463,37.0868
2019-05-30,43.1893,120.5909,90.816,351.85,183.01,55.8975,39.6302,28.03,34.5854,58.0735,169.1706,24.3633,93.4505,36.7703
2019-05-31,42.407,118.6246,88.7535,343.28,177.47,55.1815,39.0189,27.41,33.6779,57.8895,164.7645,23.861,92.4903,35.7682
2019-06-03,41.9782,114.9416,84.6345,336.63,164.15,51.8115,38.505,27.58,33.2603,58.4414,165.3966,23.9328,92.9267,35.8034
2019-06-04,43.5139,118.1259,86.478,353.4,167.5,52.6525,39.6834,29.57,35.5525,61.3237,171.4368,25.0451,95.7898,37.3417
2019-06-05,44.2164,120.6868,86.925,355.73,168.17,52.111,39.4707,29.5,35.1249,60.6491,170.1366,25.0361,96.1302,37.2977
2019-06-06,44.8656,122.5954,87.718,357.13,168.33,52.217,39.958,31.82,35.7464,60.8331,171.3736,25.1443,96.3397,37.6318
2019-06-07,46.0598,126.0291,90.2015,360.87,173.35,53.302,40.782,32.41,36.1741,61.201,171.3736,24.8287,95.2835,37.5351
2019-06-10,46.6484,127.18,93.0315,352.01,174.82,54.019,41.4642,33.23,36.9025,61.6303,175.2649,25.3157,96.3135,38.0537
2019-06-11,47.1885,126.7005,93.185,351.27,178.1,53.936,41.5085,32.41,37.4793,62.0595,175.8157,25.469,96.6103,38.3878
2019-06-12,47.0384,126.1154,92.766,345.56,175.04,53.8515,41.0389,32.18,36.3481,63.0407,171.7437,25.2075,95.3795,37.4648
2019-06-13,47.0287,126.9115,93.515,343.43,177.47,54.4385,41.3756,31.39,36.8603,63.2247,172.8543,25.1985,95.6152,37.7549
2019-06-14,46.6871,127.0362,93.4835,339.73,181.33,54.2675,40.9237,30.36,35.9603,62.7341,173.0439,25.2886,95.8596,37.6406
2019-06-17,46.9657,127.4198,94.3015,350.62,189.01,54.625,40.8706,29.2,36.0572,61.6303,172.2945,25.1894,95.3359,37.3681
2019-06-18,48.0703,129.6354,95.0685,357.12,188.47,55.18,41.9692,30.45,38.0089,63.8993,176.0414,25.8117,96.6365,38.0977
2019-06-19,47.9298,130.1437,95.4395,363.52,187.48,55.1165,41.7034,30.5,38.0686,63.4087,176.6373,25.5412,95.9382,37.9219
2019-06-20,48.3149,131.3522,95.9095,365.21,189.53,55.571,41.8097,30.01,38.3122,65.187,176.6914,25.4961,96.1826,38.2032
2019-06-21,48.1502,131.3714,95.565,369.21,191.14,56.094,42.0489,29.1,37.7304,64.2672,176.9081,25.3608,95.5279,38.3086
2019-06-24,48.1017,132.1483,95.695,371.04,192.6,55.776,42.1996,29.26,37.9542,63.0407,178.3076,25.2345,94.8471,37.8603
2019-06-25,47.3726,127.9761,93.9135,360.3,188.84,54.3175,41.5085,28.86,37.6608,62.6728,177.0165,25.0361,94.0615,37.4999
2019-06-26,48.3973,128.4557,94.8915,362.2,187.66,53.99,42.6957,29.92,39.5951,62.9794,177.8742,25.1714,94.6899,37.79
2019-06-27,48.3827,128.6667,95.214,370.02,189.5,53.8005,42.0489,30.74,40.5821,63.7766,179.9598,25.442,95.0042,38.2295
2019-06-28,47.9419,128.4845,94.6815,367.32,193.0,54.0455,42.4122,30.37,40.8307,64.4518,184.727,26.1544,97.5879,38.5108
2019-07-01,48.8212,130.1342,96.1095,374.6,193.0,54.8975,42.5717,31.2,41.313,65.2498,186.7675,26.5332,99.2289,38.6339
2019-07-02,49.107,130.9974,96.7155,375.43,195.0,55.5625,42.6337,31.24,40.3335,65.1884,185.9729,26.2897,99.3337,38.5284
2019-07-03,49.5139,131.8414,96.95,381.72,197.2,56.079,42.9881,31.19,40.4628,65.127,186.0271,26.1995,99.1754,38.6691
2019-07-05,49.4703,131.4577,97.1455,380.55,196.4,56.5795,42.5983,31.5,39.8362,64.4518,187.7064,26.3889,99.7644,38.8624
2019-07-08,48.4506,131.3618,97.616,376.16,195.76,55.8175,42.3679,32.04,39.0854,62.6103,185.7653,26.3348,99.2194,38.2295
2019-07-09,48.7461,130.8823,99.415,379.93,199.21,56.2415,42.3059,33.15,39.1103,62.9172,187.5891,26.4701,99.6413,38.4845
2019-07-10,49.2281,132.2155,100.8705,381.0,202.73,57.024,42.7134,33.79,39.794,62.6103,185.9639,26.1725,99.3512,38.0713
2019-07-11,48.8696,132.743,100.0535,379.5,201.23,57.2105,43.059,33.06,41.3404,62.0579,190.8213,26.4791,100.3006,38.8361
2019-07-12,49.2451,133.2225,100.55,373.25,204.87,57.245,44.2285,33.21,41.671,63.6538,193.1598,26.5603,101.3555,39.4426
2019-07-15,49.7077,133.2225,101.0495,366.6,203.91,57.517,44.4057,34.39,41.5865,63.04,191.029,26.3529,100.1248,39.0558
2019-07-16,49.5357,131.4769,100.495,365.99,203.84,57.679,43.564,33.85,41.5393,63.7152,194.5863,26.1454,101.1973,39.0558
2019-07-17,49.2572,130.7,99.6015,362.44,201.8,57.3175,43.7589,33.6,42.1931,61.2599,192.5819,26.3258,100.2039,38.4757
2019-07-18,49.8167,130.8439,98.895,325.21,200.78,57.3165,44.2462,33.0,42.31,61.751,193.6834,26.5873,100.8017,39.0558
2019-07-19,49.0731,131.0357,98.226,315.1,198.36,56.505,44.5386,32.51,41.8774,61.6282,192.7806,26.5152,99.8084,39.0207
2019-07-22,50.1946,132.7717,99.2815,310.62,202.32,56.9035,45.4954,32.85,42.5934,62.6717,193.2139,26.6685,100.4501,39.1174
2019-07-23,50.587,133.5966,99.7245,307.3,202.36,57.3105,45.8498,33.49,43.6724,65.3725,198.1165,27.2818,102.2873,39.6448
2019-07-24,50.5458,134.9681,100.0405,317.94,204.66,56.8905,46.8864,34.11,44.4183,65.5567,200.464,27.6606,102.7005,39.9964
2019-07-25,50.1462,134.4598,98.691,326.46,200.71,56.606,46.2131,33.67,43.1056,64.0221,198.6131,27.363,101.7159,39.4426
2019-07-26,50.3206,135.5628,97.1525,335.78,199.75,62.5205,45.7081,34.02,43.5257,64.5132,200.5633,27.7508,102.1642,40.2074
2019-07-29,50.7905,135.2655,95.6225,332.7,195.94,61.9705,46.5232,33.48,43.4636,63.7152,198.9201,27.5253,101.839,39.7591
2019-07-30,50.5725,134.6133,94.9265,325.93,197.04,61.257,45.8055,33.87,43.6202,64.5746,199.8952,27.859,101.6104,39.573
2019-07-31,51.6044,130.7,93.339,322.99,194.23,60.834,44.7866,30.45,41.947,64.1449,198.7485,27.6696,101.9708,39.4756
2019-08-01,50.4877,132.4169,92.766,319.5,192.73,60.4505,43.8564,29.86,41.0023,61.8737,191.0471,26.5964,99.2809,38.0316
2019-08-02,49.4195,131.3043,91.162,318.83,189.02,59.6995,43.1298,29.44,40.0749,61.3827,189.0337,26.4972,99.2721,37.314
2019-08-05,46.8325,126.806,88.2565,307.63,181.73,57.616,41.6148,27.99,37.4893,59.2956,182.0906,25.3247,96.3185,35.87
2019-08-06,47.719,129.1846,89.3915,310.1,184.51,58.4975,41.8869,28.86,37.8771,58.7432,186.0,25.6314,97.0745,36.5167
2019-08-07,48.2132,129.7505,89.67,304.29,185.15,58.6995,41.6817,29.19,38.26,58.068,185.7563,25.1534,94.9647,35.932
2019-08-08,49.2766,133.2129,91.6445,315.9,190.16,60.24,42.0742,33.92,39.3465,58.2521,186.8939,25.5953,96.5734,36.561
2019-08-09,48.8705,132.0812,90.379,308.93,187.85,59.4005,41.0127,34.19,38.3321,56.1651,186.8036,25.5502,96.4679,36.7647
2019-08-12,48.7465,130.2397,89.246,310.83,185.37,58.7355,40.6738,32.43,37.6534,55.5513,181.9461,24.9279,94.6571,35.7548
2019-08-13,50.8108,132.9348,91.217,312.28,188.45,59.8635,41.7798,32.11,38.797,57.3928,184.2846,25.0,96.1163,36.0472
2019-08-14,49.2984,128.9315,88.148,299.11,179.71,58.2145,40.9146,30.24,37.3103,55.4285,176.565,23.8276,92.1254,34.8423
2019-08-15,49.0529,128.6429,88.806,295.76,182.59,58.363,40.763,29.67,36.9871,49.1675,177.1248,23.6743,92.477,34.6386
2019-08-16,50.2102,131.0005,89.6285,302.8,183.7,58.88,41.4766,31.18,39.6697,53.9554,180.0501,24.3777,94.6922,35.3827
2019-08-19,51.1464,133.1946,90.806,309.38,186.17,59.9225,42.1277,31.48,42.4592,53.2188,182.5601,24.5942,95.5449,35.7637
2019-08-20,51.1488,132.088,90.069,298.99,183.81,59.1345,41.5658,30.72,41.7357,51.4387,180.5557,24.0982,94.3318,35.3473
2019-08-21,51.7032,133.5603,91.177,297.81,183.55,59.5625,42.0563,31.7,42.571,50.0882,181.1877,24.2876,94.5955,35.3827
2019-08-22,51.6594,132.5884,90.28,296.93,182.04,59.4765,41.7263,31.9,42.6332,50.2724,182.7587,24.522,95.5713,35.6751
2019-08-23,49.2717,128.3638,87.481,291.44,177.75,57.5645,40.1029,29.54,40.3857,48.922,177.1429,23.8727,93.1978,34.8423
2019-08-26,50.2078,130.3462,88.4435,294.98,180.36,58.4445,40.6381,30.28,41.134,49.413,180.2578,24.1523,93.945,35.5776
2019-08-27,49.6413,130.6252,88.0915,291.03,181.3,58.392,40.8433,30.2,40.2266,48.6764,178.8312,23.8727,92.9517,35.2498
2019-08-28,49.9744,130.452,88.2125,291.77,181.76,58.551,40.8433,30.78,40.122,48.7378,180.953,24.2154,93.8835,35.7725
2019-08-29,50.8205,132.9156,89.32,296.78,185.57,59.6425,41.8066,31.45,41.5605,49.7813,184.8324,24.6483,96.0108,36.5787
2019-08-30,50.7549,132.6653,88.8145,293.75,185.67,59.405,42.2882,31.45,41.6874,50.6407,185.2594,24.8106,96.5734,36.7559
2019-09-03,50.0157,130.9139,89.492,289.29,182.39,58.4195,41.9047,30.9,40.8562,51.1318,180.7713,24.3958,95.4306,36.3129
2019-09-04,50.8643,132.444,90.031,291.52,187.14,59.0705,43.6351,30.95,41.9985,54.0167,183.2788,24.7926,96.5822,36.7913
2019-09-05,51.8588,134.7728,92.036,293.25,190.9,60.569,44.6876,31.5,44.731,54.0781,188.1122,25.5279,98.7799,37.6241
2019-09-06,51.8539,133.8586,91.6755,290.17,187.49,60.2465,45.4191,30.56,44.4598,53.4643,188.2576,25.1739,98.9908,37.3671
2019-09-09,52.0752,132.3382,91.5675,294.34,188.76,60.2205,46.0167,30.5,44.9202,54.9989,192.5913,25.9909,101.4434,38.191
2019-09-10,52.6904,130.9524,91.0275,287.99,186.17,60.3,46.2218,30.23,45.5871,56.1037,195.9075,26.6446,102.7356,38.6074
2019-09-11,54.3657,130.9909,91.1495,288.27,188.49,61.0085,47.087,29.76,45.8733,57.4542,196.9705,26.7444,103.0169,38.9263
2019-09-12,54.2429,132.3382,92.1775,288.86,187.47,61.7125,47.2833,30.21,45.8584,56.8403,198.733,26.9351,103.6498,39.263
2019-09-13,53.1888,132.1457,91.967,294.15,187.19,61.978,46.864,30.69,45.2785,57.3934,199.7869,27.389,105.6893,40.0071
2019-09-16,53.4684,131.193,90.392,294.29,186.22,61.565,46.5608,30.83,44.848,57.6391,197.3521,27.3527,104.7487,39.6439
2019-09-17,53.663,132.2131,91.1275,298.6,188.08,61.4575,46.3378,30.99,45.062,57.5162,196.1619,27.1802,104.23,39.1655
2019-09-18,54.1663,133.3005,90.873,291.56,188.14,61.6205,46.1505,30.42,44.7908,57.6391,197.2249,27.2346,105.2761,39.2984
2019-09-19,53.7262,135.7544,91.075,286.6,190.14,61.9355,45.9988,30.29,44.0342,57.8849,195.5441,27.0712,104.9421,38.9972
2019-09-20,52.9408,134.1858,89.708,270.75,189.93,61.4965,45.2407,30.05,42.9765,57.5777,194.1903,26.8624,104.5201,38.6871
2019-09-23,53.1815,133.8971,89.265,265.92,186.82,61.7015,45.4012,30.64,43.5116,57.3934,193.936,26.7989,104.5025,38.5897
2019-09-24,52.9286,132.2034,87.0805,254.59,181.28,60.938,44.4379,29.52,42.9367,55.1197,188.7482,26.2724,103.14,37.6861
2019-09-25,53.7432,134.1088,88.4165,264.75,182.8,62.326,45.5083,29.54,44.3552,56.2873,190.8197,26.5538,103.729,38.129
2019-09-26,53.466,134.282,86.992,263.31,180.11,62.0695,45.4191,29.47,44.1337,55.427,189.1752,26.4448,102.8763,37.7569
2019-09-27,53.2058,132.5402,86.2725,263.08,177.1,61.2545,45.2942,28.72,42.7451,55.5499,189.8566,26.6446,103.4828,37.9518
2019-09-30,54.4581,133.7913,86.7955,267.62,178.08,60.95,45.9632,28.99,43.32,54.9354,188.2758,26.4812,103.4565,37.8012
2019-10-01,54.6088,131.9051,86.7825,269.58,175.81,60.255,45.2763,28.76,43.3025,52.9076,184.151,25.8184,101.5753,36.6584
2019-10-02,53.2399,129.5763,85.6615,268.03,174.6,58.8315,44.0543,28.31,43.0636,52.2931,180.1171,25.2738,99.5534,35.6396
2019-10-03,53.6921,131.1449,86.221,268.15,179.38,59.3915,44.6252,28.68,45.1217,53.5221,179.1995,25.2465,99.4117,35.6574
2019-10-04,55.1972,132.9156,86.9825,272.79,180.45,60.45,45.4191,29.01,45.286,52.6618,182.4339,25.7549,101.5649,36.1269
2019-10-07,55.2094,131.9532,86.633,274.46,179.68,60.384,45.1515,28.93,45.8733,52.6003,182.0705,25.7004,101.3434,36.0383
2019-10-08,54.5626,130.5579,85.2755,270.72,177.75,59.4565,44.3532,28.23,44.1064,50.8798,179.3176,25.0831,99.0838,35.2764
2019-10-09,55.2021,133.031,86.0995,267.53,179.85,60.1155,45.0266,28.46,44.9724,51.3099,178.8452,25.3191,99.8015,35.8257
2019-10-10,55.9461,133.8586,86.013,280.48,180.03,60.4335,45.5885,28.38,45.5498,51.9244,181.589,25.8275,101.2016,36.3661
2019-10-11,57.4342,134.4168,86.596,282.93,184.19,60.7725,46.4627,29.75,46.2864,54.0751,185.959,26.2451,102.9118,37.1457
2019-10-14,57.3515,134.2917,86.8215,285.53,183.28,60.857,46.0613,30.53,46.4208,53.5835,186.9947,26.4539,103.1864,37.4292
2019-10-15,57.2178,136.2404,88.369,284.25,188.89,62.1505,46.9622,30.72,48.8697,54.6281,187.5762,26.9895,106.2967,37.6772
2019-10-16,56.9868,135.1193,88.8715,286.28,189.55,62.182,46.7793,30.81,48.3321,54.6896,188.4484,27.389,106.0486,37.9075
2019-10-17,57.2081,134.4264,89.374,293.35,190.39,62.6535,46.2575,31.14,48.352,55.5499,187.5762,27.4707,106.6422,38.4834
2019-10-18,57.4828,132.2323,87.8755,275.3,185.85,62.2745,45.8115,30.97,47.4063,55.0583,187.6307,27.5524,106.8283,38.6783
2019-10-21,58.4797,133.2139,89.283,278.05,189.76,62.3075,46.4983,32.03,48.7801,54.0137,190.111,28.1606,109.4778,39.8477
2019-10-22,58.346,131.2315,88.2865,266.69,182.34,62.14,46.3913,31.51,48.6805,55.6728,190.429,28.324,110.5765,40.202
2019-10-23,59.1289,132.0687,88.1085,271.27,186.15,62.9565,46.1326,31.36,48.5511,56.1644,191.9917,28.5238,110.8689,40.6715
2019-10-24,59.2262,134.667,89.039,271.5,186.38,63.0495,46.5875,31.72,48.9916,54.9968,191.7464,28.4693,110.7892,40.5387
2019-10-25,59.9557,135.4272,88.0665,276.82,187.89,63.2565,50.3606,32.71,50.9029,55.3041,194.6355,28.7961,111.6753,41.0791
2019-10-28,60.5562,138.7568,88.854,281.86,189.4,64.5,50.6282,33.69,51.4628,55.7342,197.8336,28.905,112.1006,41.4954
2019-10-29,59.1557,137.4481,88.1355,281.21,189.31,63.131,50.2535,33.03,50.4997,55.7342,197.7336,29.1138,112.0297,41.4866
2019-10-30,59.1484,139.161,88.9995,291.45,188.25,63.0645,50.4854,33.13,50.5196,62.1249,196.071,28.7053,111.4095,41.2902
2019-10-31,60.4857,137.9677,88.833,287.41,191.65,63.0055,50.423,33.93,50.0269,61.3261,193.8633,28.3876,110.6917,41.1028
2019-11-01,62.2023,138.3045,89.572,286.81,193.62,63.687,50.4052,34.89,50.4176,63.784,197.5065,28.8687,113.2437,42.2452
2019-11-04,62.6108,139.1033,90.233,292.86,194.72,64.5685,51.3863,36.29,52.3861,67.1637,199.7597,29.4134,114.1475,43.5841
2019-11-05,62.5209,139.0167,90.0855,288.03,194.32,64.6015,51.3328,36.15,52.1646,67.4095,198.6422,29.7947,114.3956,43.5127
2019-11-06,62.5476,138.6317,89.7885,288.59,191.55,64.59,51.6602,35.93,51.6719,67.7168,198.4423,29.7675,114.5728,43.3431
2019-11-07,63.2695,138.8242,89.41,289.57,190.42,65.443,52.0638,36.28,51.8486,69.3759,202.8669,30.1669,115.1931,43.4324
2019-11-08,63.4427,140.4601,89.294,291.57,190.84,65.5685,52.2611,36.29,51.7092,70.7892,202.5216,30.1941,115.5298,43.8697
2019-11-11,63.945,140.6045,88.5825,294.18,189.61,64.9595,52.3328,36.31,51.8087,69.7446,198.9965,30.1215,115.1222,43.8162
2019-11-12,63.8865,141.5283,88.9,292.01,194.47,64.94,52.1983,36.71,52.1646,70.1747,200.2503,30.0398,114.4488,43.7448
2019-11-13,64.4986,141.7593,87.6555,283.11,193.19,64.9,51.9203,37.52,51.9058,69.3759,199.26,29.7675,113.8462,43.1914
2019-11-14,64.0524,142.481,87.73,289.62,193.15,65.573,51.8485,38.35,52.2094,69.3759,199.3599,29.6858,113.9526,43.3877
2019-11-15,64.8133,144.319,86.9745,295.03,195.1,66.7435,51.983,38.56,50.8158,70.7892,200.1049,29.8946,114.7766,43.7269
2019-11-18,65.14,144.6751,87.6265,302.57,197.4,66.035,52.2431,39.88,52.8291,70.2976,199.6325,29.9218,115.7425,43.7626
2019-11-19,64.9425,144.7232,87.6395,302.6,199.32,65.773,52.3328,41.29,51.7615,70.6663,199.9141,29.9036,115.707,44.0304
2019-11-20,64.1865,144.4722,87.2765,305.16,197.51,65.1525,51.9292,40.98,52.5553,69.9904,197.9789,29.6767,114.8653,43.8251
2019-11-21,63.8987,144.337,86.7355,311.69,197.93,65.0675,52.2162,39.52,52.3065,70.8507,198.2697,29.8129,115.1311,43.593
2019-11-22,63.8426,144.4432,87.286,310.48,198.82,64.767,51.6691,39.15,52.4832,70.9736,200.1322,30.1215,115.8931,43.959
2019-11-25,64.962,146.0268,88.692,315.55,199.79,65.3345,52.7454,39.79,55.0515,71.1579,202.3763,30.3848,116.5134,44.5927
2019-11-26,64.4548,146.7992,89.847,312.49,198.97,65.6775,52.8261,38.99,54.0037,69.7446,202.1037,30.2759,116.6729,44.1018
2019-11-27,65.3205,147.0793,90.9255,315.93,202.0,65.6495,52.4763,39.41,54.3524,69.3759,202.558,30.3394,117.0185,44.432
2019-11-29,65.1766,146.1716,90.04,314.66,201.64,65.248,52.0638,39.15,53.9788,69.253,202.2382,30.2486,116.7526,44.1643
2019-12-02,64.423,144.4046,89.08,309.99,199.7,64.496,51.714,38.73,52.1135,68.5771,198.8485,30.3485,116.4957,43.8072
2019-12-03,63.2744,144.1728,88.498,306.16,198.82,64.764,50.288,38.9,51.7175,67.5324,193.9148,29.8129,114.9982,42.9415
2019-12-04,63.8329,144.6942,88.0345,304.32,198.71,66.027,50.2431,39.69,52.1558,66.9794,197.2953,30.0943,117.2666,43.593
2019-12-05,64.7694,144.7715,87.024,302.86,199.36,66.4065,50.2969,39.62,51.9864,66.3035,198.3917,30.2038,117.9046,43.7983
2019-12-06,66.0205,146.5289,87.58,307.35,201.05,67.031,50.9516,39.63,52.8407,68.2084,205.2167,30.7332,119.6591,44.4499
2019-12-09,65.0962,146.1523,87.4755,302.5,201.34,67.178,50.7005,38.93,52.8407,67.5324,202.6585,30.5872,119.1008,44.2714
2019-12-10,65.4766,145.9302,86.9605,293.12,200.87,67.233,50.7543,39.44,53.2915,67.6553,202.7224,30.6054,119.1806,44.3339
2019-12-11,66.0351,146.4806,87.436,298.93,202.26,67.251,51.1848,39.47,54.1283,67.4095,202.092,30.7058,118.897,44.1375
2019-12-12,66.2034,147.9676,88.0165,298.44,196.75,67.5135,51.6153,42.59,55.8044,70.2976,206.5324,31.6551,122.2996,45.2443
2019-12-13,67.1033,149.2132,88.047,298.5,194.11,67.3915,51.8306,41.15,55.7844,69.6831,205.573,31.4361,121.2275,44.8426
2019-12-16,68.2519,150.1788,88.4605,304.21,197.92,68.0585,51.7499,42.35,56.0733,68.6385,208.3506,31.6734,121.6971,45.2711
2019-12-17,68.3861,149.3677,89.533,315.48,198.39,67.756,51.3911,42.77,56.8553,68.2084,211.192,31.9837,122.4414,45.4317
2019-12-18,68.2227,149.0587,89.2015,320.8,202.5,67.631,51.2745,42.3,57.1592,67.3481,210.5525,32.0476,122.3174,45.2175
2019-12-19,68.291,150.3526,89.614,332.22,206.06,67.802,51.983,42.83,58.641,67.8397,210.0865,31.9016,121.706,45.396
2019-12-20,68.1495,151.9941,89.325,336.9,206.3,67.4795,52.871,44.15,59.6148,67.8397,209.1637,31.9107,121.6085,45.2443
2019-12-23,69.2616,151.9941,89.65,333.1,206.18,67.442,53.1221,45.46,59.4778,68.6392,209.3099,32.1024,121.573,45.2711
2019-12-24,69.3275,151.9652,89.4605,333.2,205.12,67.178,53.2835,46.54,59.428,68.8237,210.0591,32.148,121.9098,45.2443
2019-12-26,70.7029,153.2108,93.4385,332.63,207.79,68.02,53.6512,46.63,59.57,69.0697,211.2468,32.4219,123.2035,45.6192
2019-12-27,70.6761,153.4908,93.49,329.09,208.1,67.5945,53.8844,46.18,58.9922,68.7622,210.7443,32.2667,123.2921,45.6013
2019-12-30,71.0956,152.1679,92.3445,323.31,204.41,66.807,53.4719,45.52,57.859,68.1472,209.9586,32.0841,122.8402,45.4853
2019-12-31,71.615,152.2742,92.392,323.57,205.25,66.851,53.6781,45.86,58.6012,68.6392,210.0774,32.148,123.5225,45.6281
2020-01-02,73.249,155.0937,94.9005,329.81,209.78,68.3685,54.5661,49.1,59.7493,73.3751,214.0883,32.5314,125.02,46.4492
2020-01-03,72.5369,153.1625,93.7485,325.9,208.67,68.033,53.9024,48.6,58.7929,73.6211,211.5849,31.8559,123.3702,45.6995
2020-01-06,73.1149,153.5584,95.144,335.83,212.6,69.7105,53.7499,48.39,59.0395,74.6667,213.7503,31.8103,123.2721,45.5388
2020-01-07,72.771,152.1583,95.343,330.75,213.06,69.667,52.853,48.25,59.7543,74.1131,215.1573,31.6004,121.1764,45.4496
2020-01-08,73.9416,154.5819,94.5985,339.26,215.22,70.216,52.8889,47.83,59.8663,73.4366,217.2313,31.9198,122.1217,46.0297
2020-01-09,75.5122,156.5131,95.0525,335.66,218.3,70.9915,53.1849,48.97,60.5238,73.2521,221.6534,31.9746,122.5675,46.4671
2020-01-10,75.6829,155.7889,94.158,329.05,218.06,71.4865,52.862,48.165,60.8476,71.776,221.2057,31.7099,121.3458,46.601
2020-01-13,77.2999,157.6622,94.565,338.92,221.91,71.9615,53.445,48.745,62.7553,74.5437,224.0381,32.002,122.3535,47.1097
2020-01-14,76.256,156.5517,93.472,338.69,219.06,71.544,53.3015,48.21,61.5848,73.9901,224.4492,32.2393,123.7804,47.1811
2020-01-15,75.9293,157.5656,93.101,339.07,221.15,71.96,52.862,48.545,61.1589,73.006,224.0381,31.646,121.9255,47.2526
2020-01-16,76.8804,160.4527,93.897,338.62,221.77,72.585,53.5077,49.77,61.9957,72.8215,228.1587,31.6916,122.3981,50.3765
2020-01-17,77.7315,161.3507,93.236,339.67,222.14,74.0195,53.4539,50.93,62.0829,72.637,227.9211,31.6825,123.2453,51.3316
2020-01-21,77.2047,160.7714,94.6,338.11,221.44,74.22,54.306,51.05,61.7492,71.7144,224.4858,31.2718,122.0325,49.9124
2020-01-22,77.4803,159.9989,94.373,326.0,221.32,74.2975,56.2612,51.43,62.2747,69.9308,225.7192,31.363,121.8898,49.8589
2020-01-23,77.8535,160.9838,94.229,349.6,219.76,74.3325,56.7903,51.71,62.9745,72.391,224.3761,31.144,121.7649,49.5643
2020-01-24,77.6291,159.3616,93.082,353.16,217.94,73.3355,61.4092,50.35,62.3817,72.022,221.0321,30.6146,118.7418,48.6896
2020-01-27,75.3464,156.6966,91.417,342.88,214.87,71.695,58.9159,49.26,59.8215,70.3613,217.5785,29.9848,117.743,47.4043
2020-01-28,77.4779,159.7672,92.6625,348.52,217.79,72.628,60.3689,50.53,61.7566,72.145,221.6351,30.3407,119.8833,48.2165
2020-01-29,79.0997,162.2584,92.9,343.16,223.23,72.9315,59.4899,47.51,61.1514,79.587,219.3875,30.1308,119.7049,47.9131
2020-01-30,78.9851,166.8353,93.534,347.74,209.53,72.792,59.6155,48.78,61.2187,78.2954,223.0513,30.5598,121.1853,48.3533
2020-01-31,75.483,164.373,100.436,345.09,201.91,71.7115,57.3374,47.0,58.8826,76.5733,217.2222,29.9665,118.0373,46.9517
2020-02-03,75.2757,168.3803,100.21,358.0,204.19,74.297,57.7769,48.02,59.8539,75.4047,218.3734,30.0943,118.938,47.2572
2020-02-04,77.7608,173.9228,102.4835,369.01,209.83,72.3535,58.7096,49.45,61.5474,77.3729,221.0504,30.6876,120.6502,48.533
